ip;int;mac;exp;vrf;tag_inner;tag_outer;tag_vlanid
10.30.132.123;ae31.4847;20:e8:82:de:e1:16;409;TR069;93;4077;
10.30.132.125;ae31.4847;3c:98:72:8b:5f:5c;248;TR069;93;4077;
10.30.132.127;ae31.4847;c0:9f:e1:9a:42:5e;1205;TR069;93;4077;
10.30.132.129;ae31.4847;c0:9f:e1:b5:b1:f4;113;TR069;93;4077;
10.30.132.131;ae31.4847;20:e8:82:d8:61:d6;597;TR069;93;4077;
10.30.132.133;ae31.4847;00:1f:ce:f8:0b:b8;250;TR069;93;4077;
10.30.132.135;ae31.4847;24:d3:f2:fb:41:5e;368;TR069;93;4077;
10.30.160.3;ae31.4848;68:e2:09:6f:2d:c0;254;TR069;98;4077;
10.30.160.5;ae31.4848;60:ce:86:88:55:a2;334;TR069;98;4077;
10.30.160.7;ae31.4848;20:e8:82:de:41:e6;185;TR069;98;4077;
10.30.160.8;ae31.4848;8c:68:3a:e2:a7:1f;568;TR069;98;4077;
10.30.160.9;ae31.4848;e4:26:86:6f:4b:12;46;TR069;98;4077;
10.30.160.11;ae31.4848;3c:98:72:8c:16:54;894;TR069;98;4077;
10.30.160.12;ae31.4848;a8:f9:4b:df:e6:cf;124;TR069;98;4077;
10.30.160.14;ae31.4848;e0:d9:e3:46:12:c7;218;TR069;98;4077;
10.30.160.15;ae31.4848;3c:98:72:d2:40:36;1094;TR069;98;4077;
10.30.160.17;ae31.4848;f0:3f:95:37:05:ee;562;TR069;98;4077;
10.30.160.18;ae31.4848;10:c3:ab:1f:5d:37;591;TR069;98;4077;
10.30.160.21;ae31.4848;20:e8:82:de:44:c8;140;TR069;98;4077;
10.30.160.22;ae31.4848;6c:16:32:4e:d1:27;532;TR069;98;4077;
10.30.160.23;ae31.4848;3c:98:72:d3:e1:f2;983;TR069;98;4077;
10.30.160.26;ae31.4848;e0:d9:e3:46:15:ff;483;TR069;98;4077;
10.30.160.27;ae31.4848;68:e2:09:ef:34:60;1053;TR069;98;4077;
10.30.160.29;ae31.4848;14:2e:5e:e4:6d:82;1183;TR069;98;4077;
10.30.160.31;ae31.4848;4c:f5:5b:c2:1d:16;580;TR069;98;4077;
10.30.160.33;ae31.4848;3c:98:72:d4:02:fe;859;TR069;98;4077;
10.30.160.35;ae31.4848;20:e8:82:c3:9d:28;305;TR069;98;4077;
10.30.160.36;ae31.4848;e0:d9:e3:46:46:ff;1159;TR069;98;4077;
10.30.160.37;ae31.4848;cc:05:77:81:25:8c;982;TR069;98;4077;
10.30.160.38;ae31.4848;4c:f5:5b:c2:56:87;24;TR069;98;4077;
10.30.160.39;ae31.4848;50:46:4a:36:25:28;787;TR069;98;4077;
10.30.160.41;ae31.4848;24:d3:f2:f3:03:e6;177;TR069;98;4077;
10.30.160.42;ae31.4848;e0:d9:e3:46:0b:b7;890;TR069;98;4077;
10.30.160.43;ae31.4848;30:e9:8e:61:a2:b4;146;TR069;98;4077;
10.30.160.45;ae31.4848;74:9d:79:1d:59:3e;591;TR069;98;4077;
10.30.160.46;ae31.4848;4c:f5:5b:c2:56:43;988;TR069;98;4077;
10.30.160.47;ae31.4848;14:2e:5e:eb:0e:a2;26;TR069;98;4077;
10.30.160.48;ae31.4848;50:46:4a:37:73:11;969;TR069;98;4077;
10.30.160.49;ae31.4848;14:2e:5e:ec:85:12;18;TR069;98;4077;
10.30.160.50;ae31.4848;e0:d9:e3:46:44:d7;641;TR069;98;4077;
10.30.160.52;ae31.4848;a8:f9:4b:d2:0c:57;620;TR069;98;4077;
10.30.160.53;ae31.4848;cc:05:77:82:1e:70;550;TR069;98;4077;
10.30.160.54;ae31.4848;50:46:4a:38:87:71;969;TR069;98;4077;
10.30.160.55;ae31.4848;f0:3f:95:38:cb:68;229;TR069;98;4077;
10.30.160.56;ae31.4848;50:46:4a:37:65:63;590;TR069;98;4077;
10.30.160.57;ae31.4848;10:c3:ab:1f:4e:ac;72;TR069;98;4077;
10.30.160.58;ae31.4848;50:46:4a:38:8f:03;464;TR069;98;4077;
10.30.160.59;ae31.4848;20:e8:82:de:44:9e;134;TR069;98;4077;
10.30.160.60;ae31.4848;a8:f9:4b:cc:1e:83;218;TR069;98;4077;
10.30.160.61;ae31.4848;a8:f9:4b:bf:4c:b2;485;TR069;98;4077;
10.30.160.62;ae31.4848;e8:28:c1:c8:f4:5f;807;TR069;98;4077;
10.30.160.63;ae31.4848;20:e8:82:c3:96:98;1405;TR069;98;4077;
10.30.160.64;ae31.4848;e0:d9:e3:46:46:8f;323;TR069;98;4077;
10.30.160.65;ae31.4848;f0:3f:95:38:e0:64;554;TR069;98;4077;
10.30.160.67;ae31.4848;10:a3:b8:88:3f:aa;1086;TR069;98;4077;
10.30.160.68;ae31.4848;6c:16:32:4f:08:ef;445;TR069;98;4077;
10.30.160.69;ae31.4848;3c:98:72:d3:e1:84;756;TR069;98;4077;
10.30.160.70;ae31.4848;e0:d9:e3:60:84:a7;296;TR069;98;4077;
10.30.160.71;ae31.4848;20:e8:82:d8:5d:3e;327;TR069;98;4077;
10.30.160.72;ae31.4848;e0:d9:e3:46:25:ef;1046;TR069;98;4077;
10.30.160.73;ae31.4848;50:46:4a:37:88:60;488;TR069;98;4077;
10.30.160.74;ae31.4848;a8:f9:4b:b9:a6:a7;226;TR069;98;4077;
10.30.160.75;ae31.4848;24:d3:f2:fa:ba:10;428;TR069;98;4077;
10.30.160.76;ae31.4848;6c:16:32:4e:df:19;954;TR069;98;4077;
10.30.160.77;ae31.4848;88:d2:74:c0:45:92;324;TR069;98;4077;
10.30.160.80;ae31.4848;a8:f9:4b:c3:11:87;939;TR069;98;4077;
10.30.160.81;ae31.4848;50:46:4a:37:6b:6e;52;TR069;98;4077;
10.30.160.82;ae31.4848;cc:05:77:82:72:2d;1048;TR069;98;4077;
10.30.160.83;ae31.4848;14:2e:5e:e4:20:42;1202;TR069;98;4077;
10.30.160.84;ae31.4848;6c:16:32:4e:ea:41;1109;TR069;98;4077;
10.30.160.85;ae31.4848;74:9d:79:1c:c2:30;304;TR069;98;4077;
10.30.160.87;ae31.4848;68:e2:09:ef:12:1c;306;TR069;98;4077;
10.30.160.88;ae31.4848;a8:f9:4b:c4:24:af;900;TR069;98;4077;
10.30.160.91;ae31.4848;e8:1b:69:3f:19:02;514;TR069;98;4077;
10.30.160.92;ae31.4848;a8:f9:4b:e1:40:2f;40;TR069;98;4077;
10.30.160.93;ae31.4848;60:ce:86:88:31:22;714;TR069;98;4077;
10.30.160.94;ae31.4848;3c:98:72:ad:eb:17;297;TR069;98;4077;
10.30.160.95;ae31.4848;a8:f9:4b:6f:68:98;1469;TR069;98;4077;
10.30.160.96;ae31.4848;a8:f9:4b:c8:32:2b;504;TR069;98;4077;
10.30.160.97;ae31.4848;74:9d:79:1c:a5:e8;179;TR069;98;4077;
10.30.160.99;ae31.4848;14:2e:5e:ea:c7:32;68;TR069;98;4077;
10.30.160.100;ae31.4848;e8:28:c1:c8:fd:7f;362;TR069;98;4077;
10.30.160.102;ae31.4848;6c:16:32:4f:dc:3d;96;TR069;98;4077;
10.30.160.104;ae31.4848;50:46:4a:36:2a:01;45;TR069;98;4077;
10.30.160.105;ae31.4848;88:d2:74:c0:5f:0c;1396;TR069;98;4077;
10.30.160.106;ae31.4848;10:c3:ab:1f:e7:35;449;TR069;98;4077;
10.30.160.107;ae31.4848;88:d2:74:c1:3f:4c;615;TR069;98;4077;
10.30.160.108;ae31.4848;a8:f9:4b:c1:d7:17;117;TR069;98;4077;
10.30.160.109;ae31.4848;20:e8:82:de:91:ea;895;TR069;98;4077;
10.30.160.110;ae31.4848;a8:f9:4b:d3:b1:c7;780;TR069;98;4077;
10.30.160.111;ae31.4848;74:9d:79:1c:ff:34;993;TR069;98;4077;
10.30.160.112;ae31.4848;a8:f9:4b:d1:ef:7f;308;TR069;98;4077;
10.30.160.115;ae31.4848;10:c3:ab:1f:4d:be;82;TR069;98;4077;
10.30.160.117;ae31.4848;74:9d:79:1c:dd:92;117;TR069;98;4077;
10.30.160.118;ae31.4848;a8:f9:4b:ca:ac:4b;980;TR069;98;4077;
10.30.160.119;ae31.4848;e8:1b:69:3f:44:72;231;TR069;98;4077;
10.30.160.120;ae31.4848;6c:16:32:4f:19:23;1070;TR069;98;4077;
10.30.160.121;ae31.4848;10:a3:b8:89:02:3a;1413;TR069;98;4077;
10.30.160.122;ae31.4848;68:e2:09:ef:1c:23;802;TR069;98;4077;
10.30.160.123;ae31.4848;a8:f9:4b:6c:2e:18;930;TR069;98;4077;
10.30.160.124;ae31.4848;a8:f9:4b:c0:6d:37;524;TR069;98;4077;
10.30.160.125;ae31.4848;e4:26:86:6f:14:c2;470;TR069;98;4077;
10.30.160.126;ae31.4848;f0:3f:95:37:fe:cf;1117;TR069;98;4077;
10.30.160.127;ae31.4848;6c:16:32:4f:dd:80;249;TR069;98;4077;
10.30.160.128;ae31.4848;dc:f8:b9:f8:20:f1;358;TR069;98;4077;
10.30.160.130;ae31.4848;a8:f9:4b:1c:98:bf;336;TR069;98;4077;
10.30.160.131;ae31.4848;74:9d:79:1c:f9:80;29;TR069;98;4077;
10.30.160.135;ae31.4848;60:ce:86:81:7b:62;567;TR069;98;4077;
10.30.160.136;ae31.4848;78:b4:6a:ec:22:2b;1106;TR069;98;4077;
10.30.160.137;ae31.4848;d4:60:e3:e6:05:a6;622;TR069;98;4077;
10.30.160.140;ae31.4848;6c:16:32:4f:1f:a5;855;TR069;98;4077;
10.30.160.141;ae31.4848;d4:60:e3:4d:64:16;809;TR069;98;4077;
10.30.160.142;ae31.4848;10:c3:ab:1f:b7:87;1052;TR069;98;4077;
10.30.160.143;ae31.4848;e8:1b:69:3f:1a:c2;306;TR069;98;4077;
10.30.160.145;ae31.4848;a8:f9:4b:bd:3a:da;1201;TR069;98;4077;
10.30.160.146;ae31.4848;6c:16:32:4f:dd:6f;107;TR069;98;4077;
10.30.160.147;ae31.4848;e8:1b:69:3f:85:12;45;TR069;98;4077;
10.30.160.148;ae31.4848;f0:3f:95:38:de:33;1352;TR069;98;4077;
10.30.160.149;ae31.4848;60:ce:86:89:fa:72;1299;TR069;98;4077;
10.30.160.150;ae31.4848;10:c3:ab:1f:4f:45;893;TR069;98;4077;
10.30.160.151;ae31.4848;a8:f9:4b:bd:f2:82;696;TR069;98;4077;
10.30.160.154;ae31.4848;f0:3f:95:38:c7:c1;408;TR069;98;4077;
10.30.160.155;ae31.4848;f0:3f:95:38:10:f0;298;TR069;98;4077;
10.30.160.156;ae31.4848;68:e2:09:ef:06:17;998;TR069;98;4077;
10.30.160.157;ae31.4848;74:9d:79:1d:59:20;326;TR069;98;4077;
10.30.160.158;ae31.4848;6c:16:32:4f:dc:5f;1369;TR069;98;4077;
10.30.160.159;ae31.4848;dc:f8:b9:d4:2b:8c;202;TR069;98;4077;
10.30.160.161;ae31.4848;dc:f8:b9:d3:85:ea;208;TR069;98;4077;
10.30.160.162;ae31.4848;44:13:d0:b8:31:35;456;TR069;98;4077;
10.30.160.163;ae31.4848;c0:9f:e1:b3:38:72;659;TR069;98;4077;
10.30.160.164;ae31.4848;a8:f9:4b:cc:08:33;363;TR069;98;4077;
10.30.160.165;ae31.4848;74:9d:79:1d:71:ee;833;TR069;98;4077;
10.30.160.166;ae31.4848;e0:d9:e3:46:2c:a7;580;TR069;98;4077;
10.30.160.167;ae31.4848;60:ce:86:88:38:12;134;TR069;98;4077;
10.30.160.168;ae31.4848;a8:f9:4b:c6:c4:0b;121;TR069;98;4077;
10.30.160.169;ae31.4848;24:d3:f2:fb:28:2c;746;TR069;98;4077;
10.30.160.170;ae31.4848;e0:d9:e3:46:38:df;60;TR069;98;4077;
10.30.160.171;ae31.4848;20:e8:82:d9:0e:20;307;TR069;98;4077;
10.30.160.173;ae31.4848;a8:f9:4b:5d:6f:d4;300;TR069;98;4077;
10.30.160.174;ae31.4848;6c:16:32:4f:d9:d9;80;TR069;98;4077;
10.30.160.177;ae31.4848;24:d3:f2:f2:70:ce;434;TR069;98;4077;
10.30.160.179;ae31.4848;3c:98:72:c9:29:da;142;TR069;98;4077;
10.30.160.180;ae31.4848;78:b4:6a:ec:4b:35;885;TR069;98;4077;
10.30.160.181;ae31.4848;74:9d:79:ab:54:46;1057;TR069;98;4077;
10.30.160.183;ae31.4848;24:d3:f2:f2:dc:f8;63;TR069;98;4077;
10.30.160.185;ae31.4848;c0:9f:e1:b5:04:cc;787;TR069;98;4077;
10.30.160.186;ae31.4848;10:c3:ab:1f:53:c9;640;TR069;98;4077;
10.30.160.187;ae31.4848;68:e2:09:ef:0a:02;131;TR069;98;4077;
10.30.160.188;ae31.4848;a8:f9:4b:dc:d3:87;325;TR069;98;4077;
10.30.160.190;ae31.4848;e0:d9:e3:46:2e:57;416;TR069;98;4077;
10.30.160.191;ae31.4848;d4:60:e3:4d:97:38;128;TR069;98;4077;
10.30.160.193;ae31.4848;cc:05:77:82:49:de;932;TR069;98;4077;
10.30.160.194;ae31.4848;a8:f9:4b:d2:c3:37;747;TR069;98;4077;
10.30.160.195;ae31.4848;00:1f:ce:f8:03:2a;135;TR069;98;4077;
10.30.160.197;ae31.4848;60:ce:86:88:33:42;1429;TR069;98;4077;
10.30.160.198;ae31.4848;e0:d9:e3:46:57:e7;594;TR069;98;4077;
10.30.160.199;ae31.4848;74:9d:79:1c:fe:30;845;TR069;98;4077;
10.30.160.201;ae31.4848;60:ce:86:7f:cb:b2;839;TR069;98;4077;
10.30.160.203;ae31.4848;00:1f:ce:f8:ef:88;18;TR069;98;4077;
10.30.160.204;ae31.4848;a8:f9:4b:cc:10:93;36;TR069;98;4077;
10.30.160.205;ae31.4848;e8:1b:69:3f:20:c2;249;TR069;98;4077;
10.30.160.207;ae31.4848;cc:05:77:fb:15:78;169;TR069;98;4077;
10.30.160.208;ae31.4848;a8:f9:4b:c2:bc:37;224;TR069;98;4077;
10.30.160.209;ae31.4848;e8:1b:69:3f:6c:92;786;TR069;98;4077;
10.30.160.211;ae31.4848;10:a3:b8:8a:91:3a;451;TR069;98;4077;
10.30.160.212;ae31.4848;a8:f9:4b:e7:b5:b7;797;TR069;98;4077;
10.30.160.213;ae31.4848;c0:9f:e1:b8:d4:6c;517;TR069;98;4077;
10.30.160.214;ae31.4848;a8:f9:4b:d8:2a:2f;84;TR069;98;4077;
10.30.160.215;ae31.4848;60:ce:86:88:70:52;636;TR069;98;4077;
10.30.160.216;ae31.4848;a8:f9:4b:c0:7e:8f;628;TR069;98;4077;
10.30.160.217;ae31.4848;3c:98:72:2a:6c:a8;702;TR069;98;4077;
10.30.160.218;ae31.4848;50:46:4a:36:12:3b;155;TR069;98;4077;
10.30.160.219;ae31.4848;10:a3:b8:89:c3:b2;480;TR069;98;4077;
10.30.160.220;ae31.4848;50:46:4a:38:87:b5;334;TR069;98;4077;
10.30.160.221;ae31.4848;e4:26:86:6f:46:62;345;TR069;98;4077;
10.30.160.222;ae31.4848;e0:d9:e3:46:38:47;423;TR069;98;4077;
10.30.160.223;ae31.4848;14:2e:5e:ec:de:a2;152;TR069;98;4077;
10.30.160.224;ae31.4848;f0:3f:95:38:01:ff;1184;TR069;98;4077;
10.30.160.225;ae31.4848;a8:f9:4b:67:e7:48;865;TR069;98;4077;
10.30.160.227;ae31.4848;20:e8:82:de:2f:86;864;TR069;98;4077;
10.30.160.228;ae31.4848;78:17:be:34:86:f7;176;TR069;98;4077;
10.30.160.229;ae31.4848;10:a3:b8:89:92:2a;988;TR069;98;4077;
10.30.160.230;ae31.4848;a8:f9:4b:d0:9f:0f;721;TR069;98;4077;
10.30.160.231;ae31.4848;c0:9f:e1:b8:35:30;98;TR069;98;4077;
10.30.160.232;ae31.4848;f0:3f:95:38:11:45;596;TR069;98;4077;
10.30.160.233;ae31.4848;4c:f5:5b:c2:50:e2;401;TR069;98;4077;
10.30.160.234;ae31.4848;f0:3f:95:38:b1:4f;1245;TR069;98;4077;
10.30.160.236;ae31.4848;a8:f9:4b:d0:1c:ef;972;TR069;98;4077;
10.30.160.238;ae31.4848;6c:16:32:4e:c9:2f;1247;TR069;98;4077;
10.30.160.239;ae31.4848;10:a3:b8:89:b9:3a;285;TR069;98;4077;
10.30.160.241;ae31.4848;10:c3:ab:1f:56:3e;948;TR069;98;4077;
10.30.160.243;ae31.4848;a8:f9:4b:66:45:28;414;TR069;98;4077;
10.30.160.244;ae31.4848;44:13:d0:b7:8d:f1;639;TR069;98;4077;
10.30.160.245;ae31.4848;60:ce:86:73:71:72;499;TR069;98;4077;
10.30.160.247;ae31.4848;10:c3:ab:1f:52:a8;289;TR069;98;4077;
10.30.160.248;ae31.4848;cc:05:77:7f:62:73;205;TR069;98;4077;
10.30.160.249;ae31.4848;e0:d9:e3:43:6e:34;484;TR069;98;4077;
10.30.160.250;ae31.4848;a8:f9:4b:e3:b2:37;798;TR069;98;4077;
10.30.160.251;ae31.4848;74:9d:79:1d:5d:4e;37;TR069;98;4077;
10.30.160.252;ae31.4848;4c:f5:5b:c2:55:bb;811;TR069;98;4077;
10.30.160.253;ae31.4848;60:ce:86:81:7f:72;1089;TR069;98;4077;
10.30.160.254;ae31.4848;a8:f9:4b:ca:8c:63;60;TR069;98;4077;
10.30.160.255;ae31.4848;14:2e:5e:ec:b8:c2;553;TR069;98;4077;
10.30.161.1;ae31.4848;c0:9f:e1:b8:32:4e;708;TR069;98;4077;
10.30.161.2;ae31.4848;44:13:d0:b6:d0:79;1233;TR069;98;4077;
10.30.161.3;ae31.4848;d4:60:e3:4d:30:54;1016;TR069;98;4077;
10.30.161.5;ae31.4848;10:c3:ab:1f:4d:9c;973;TR069;98;4077;
10.30.161.6;ae31.4848;e0:d9:e3:46:35:ef;112;TR069;98;4077;
10.30.161.7;ae31.4848;24:d3:f2:fa:e9:5c;1049;TR069;98;4077;
10.30.161.9;ae31.4848;dc:f8:b9:d3:88:f6;660;TR069;98;4077;
10.30.161.10;ae31.4848;44:13:d0:b8:53:1f;55;TR069;98;4077;
10.30.161.11;ae31.4848;3c:98:72:d2:1a:70;845;TR069;98;4077;
10.30.161.12;ae31.4848;50:46:4a:37:9f:27;397;TR069;98;4077;
10.30.161.13;ae31.4848;f0:3f:95:38:e1:0e;722;TR069;98;4077;
10.30.161.15;ae31.4848;c0:9f:e1:9a:8b:0c;551;TR069;98;4077;
10.30.161.17;ae31.4848;d4:60:e3:36:f0:86;447;TR069;98;4077;
10.30.161.18;ae31.4848;a8:f9:4b:c8:be:1b;603;TR069;98;4077;
10.30.161.20;ae31.4848;e0:d9:e3:46:1d:8f;71;TR069;98;4077;
10.30.161.22;ae31.4848;a8:f9:4b:e7:63:a7;967;TR069;98;4077;
10.30.161.23;ae31.4848;24:d3:f2:fa:dc:f6;458;TR069;98;4077;
10.30.161.25;ae31.4848;88:d2:74:c1:19:90;443;TR069;98;4077;
10.30.161.27;ae31.4848;24:d3:f2:fa:b8:ea;1169;TR069;98;4077;
10.30.161.28;ae31.4848;44:13:d0:b6:cd:c1;307;TR069;98;4077;
10.30.161.29;ae31.4848;3c:98:72:d2:37:62;223;TR069;98;4077;
10.30.161.30;ae31.4848;6c:16:32:4f:1d:a7;614;TR069;98;4077;
10.30.161.31;ae31.4848;dc:f8:b9:d3:83:bc;318;TR069;98;4077;
10.30.161.33;ae31.4848;e0:d9:e3:43:94:0c;174;TR069;98;4077;
10.30.161.34;ae31.4848;50:46:4a:36:1e:b7;469;TR069;98;4077;
10.30.161.35;ae31.4848;1c:bb:a8:ee:52:50;452;TR069;98;4077;
10.30.161.36;ae31.4848;50:46:4a:36:30:e9;796;TR069;98;4077;
10.30.161.37;ae31.4848;dc:f8:b9:d3:87:22;603;TR069;98;4077;
10.30.161.39;ae31.4848;dc:f8:b9:d3:5e:f0;1087;TR069;98;4077;
10.30.161.41;ae31.4848;3c:98:72:d3:54:c6;702;TR069;98;4077;
10.30.161.42;ae31.4848;30:e9:8e:61:fb:17;884;TR069;98;4077;
10.30.161.43;ae31.4848;e4:26:86:6d:f1:f2;142;TR069;98;4077;
10.30.161.45;ae31.4848;60:ce:86:88:5e:d2;375;TR069;98;4077;
10.30.161.47;ae31.4848;20:e8:82:de:3a:de;204;TR069;98;4077;
10.30.161.48;ae31.4848;50:46:4a:37:9e:9f;501;TR069;98;4077;
10.30.161.49;ae31.4848;14:2e:5e:e4:20:22;980;TR069;98;4077;
10.30.161.50;ae31.4848;f0:3f:95:38:b0:3f;1206;TR069;98;4077;
10.30.161.51;ae31.4848;74:9d:79:1d:04:34;497;TR069;98;4077;
10.30.161.52;ae31.4848;78:17:be:33:fb:c7;787;TR069;98;4077;
10.30.161.53;ae31.4848;78:b4:6a:ec:2f:a6;219;TR069;98;4077;
10.30.161.54;ae31.4848;e0:d9:e3:46:1f:2f;334;TR069;98;4077;
10.30.161.55;ae31.4848;88:d2:74:c0:db:14;1302;TR069;98;4077;
10.30.161.57;ae31.4848;60:ce:86:88:39:82;1140;TR069;98;4077;
10.30.161.59;ae31.4848;14:2e:5e:e4:5f:72;710;TR069;98;4077;
10.30.161.61;ae31.4848;c0:9f:e1:b5:ba:16;586;TR069;98;4077;
10.30.161.62;ae31.4848;a8:f9:4b:e1:7c:9f;444;TR069;98;4077;
10.30.161.63;ae31.4848;60:ce:86:8a:db:62;551;TR069;98;4077;
10.30.161.64;ae31.4848;a8:f9:4b:c9:7c:33;899;TR069;98;4077;
10.30.161.66;ae31.4848;a8:f9:4b:d3:e0:af;394;TR069;98;4077;
10.30.161.67;ae31.4848;dc:f8:b9:d4:b0:a6;308;TR069;98;4077;
10.30.161.68;ae31.4848;6c:16:32:4e:17:e1;158;TR069;98;4077;
10.30.161.69;ae31.4848;60:ce:86:88:3c:12;860;TR069;98;4077;
10.30.161.70;ae31.4848;f0:3f:95:38:e0:53;608;TR069;98;4077;
10.30.161.71;ae31.4848;10:a3:b8:88:e4:5a;549;TR069;98;4077;
10.30.161.72;ae31.4848;cc:05:77:80:d1:69;1162;TR069;98;4077;
10.30.161.73;ae31.4848;d4:60:e3:4e:20:7c;892;TR069;98;4077;
10.30.161.75;ae31.4848;74:9d:79:1c:dd:1a;506;TR069;98;4077;
10.30.161.76;ae31.4848;30:e9:8e:61:fe:cf;871;TR069;98;4077;
10.30.161.77;ae31.4848;3c:98:72:d2:39:f6;723;TR069;98;4077;
10.30.161.79;ae31.4848;74:9d:79:1d:0b:28;137;TR069;98;4077;
10.30.161.80;ae31.4848;78:17:be:33:fe:4d;52;TR069;98;4077;
10.30.161.81;ae31.4848;a8:f9:4b:6f:b9:b8;403;TR069;98;4077;
10.30.161.82;ae31.4848;4c:f5:5b:c2:51:bf;428;TR069;98;4077;
10.30.161.83;ae31.4848;58:25:75:1c:ec:c2;964;TR069;98;4077;
10.30.161.84;ae31.4848;a8:f9:4b:d9:29:b7;845;TR069;98;4077;
10.30.161.85;ae31.4848;6c:16:32:4e:e8:dc;718;TR069;98;4077;
10.30.161.86;ae31.4848;50:46:4a:38:96:b7;1131;TR069;98;4077;
10.30.161.87;ae31.4848;d4:60:e3:4c:d8:b6;417;TR069;98;4077;
10.30.161.89;ae31.4848;c0:9f:e1:b8:06:da;923;TR069;98;4077;
10.30.161.91;ae31.4848;4c:f5:5b:c2:4e:e4;721;TR069;98;4077;
10.30.161.92;ae31.4848;f0:3f:95:37:e5:0b;1006;TR069;98;4077;
10.30.161.93;ae31.4848;60:ce:86:8a:d8:e2;445;TR069;98;4077;
10.30.161.94;ae31.4848;a8:f9:4b:dd:3d:c7;1261;TR069;98;4077;
10.30.161.95;ae31.4848;20:e8:82:d8:63:e0;1077;TR069;98;4077;
10.30.161.96;ae31.4848;a8:f9:4b:c7:99:eb;1153;TR069;98;4077;
10.30.161.97;ae31.4848;20:e8:82:c3:93:44;15;TR069;98;4077;
10.30.161.100;ae31.4848;f4:de:af:e9:f9:c1;1170;TR069;98;4077;
10.30.161.101;ae31.4848;3c:98:72:d3:a7:64;1181;TR069;98;4077;
10.30.161.102;ae31.4848;a8:f9:4b:cc:c6:e3;946;TR069;98;4077;
10.30.161.105;ae31.4848;20:e8:82:de:44:92;143;TR069;98;4077;
10.30.161.107;ae31.4848;e4:ca:12:c9:50:5c;32;TR069;98;4077;
10.30.161.108;ae31.4848;cc:05:77:8c:1e:01;767;TR069;98;4077;
10.30.161.109;ae31.4848;60:ce:86:88:3d:c2;480;TR069;98;4077;
10.30.161.111;ae31.4848;24:d3:f2:fa:97:a8;689;TR069;98;4077;
10.30.161.112;ae31.4848;f0:3f:95:38:10:13;1033;TR069;98;4077;
10.30.161.113;ae31.4848;d4:60:e3:4e:1f:c8;348;TR069;98;4077;
10.30.161.114;ae31.4848;e4:ca:12:97:aa:cd;464;TR069;98;4077;
10.30.161.116;ae31.4848;e0:d9:e3:46:05:3f;129;TR069;98;4077;
10.30.161.117;ae31.4848;24:d3:f2:fa:a7:8c;752;TR069;98;4077;
10.30.161.119;ae31.4848;60:ce:86:88:49:32;967;TR069;98;4077;
10.30.161.120;ae31.4848;a8:f9:4b:d2:04:6f;915;TR069;98;4077;
10.30.161.121;ae31.4848;74:9d:79:1d:4b:e2;322;TR069;98;4077;
10.30.161.123;ae31.4848;88:d2:74:c1:36:6a;165;TR069;98;4077;
10.30.161.125;ae31.4848;74:9d:79:1d:61:f4;632;TR069;98;4077;
10.30.161.127;ae31.4848;74:9d:79:1c:c0:14;129;TR069;98;4077;
10.30.161.128;ae31.4848;50:46:4a:36:40:b7;493;TR069;98;4077;
10.30.161.129;ae31.4848;68:e2:09:ef:03:a2;564;TR069;98;4077;
10.30.161.130;ae31.4848;a8:f9:4b:ba:2d:2f;255;TR069;98;4077;
10.30.161.131;ae31.4848;6c:16:32:4f:25:8e;529;TR069;98;4077;
10.30.161.132;ae31.4848;50:46:4a:36:0e:61;909;TR069;98;4077;
10.30.161.133;ae31.4848;74:9d:79:1c:f2:c8;556;TR069;98;4077;
10.30.161.135;ae31.4848;74:9d:79:1c:ab:b0;361;TR069;98;4077;
10.30.161.136;ae31.4848;f0:3f:95:38:11:01;689;TR069;98;4077;
10.30.161.137;ae31.4848;e4:26:86:6d:f8:82;614;TR069;98;4077;
10.30.161.138;ae31.4848;50:46:4a:38:97:61;52;TR069;98;4077;
10.30.161.139;ae31.4848;10:a3:b8:88:e6:82;512;TR069;98;4077;
10.30.161.140;ae31.4848;a8:f9:4b:d3:56:d7;909;TR069;98;4077;
10.30.161.141;ae31.4848;88:d2:74:c0:f2:1e;1250;TR069;98;4077;
10.30.161.142;ae31.4848;f0:3f:95:37:e4:c7;548;TR069;98;4077;
10.30.161.143;ae31.4848;74:9d:79:1d:69:60;440;TR069;98;4077;
10.30.161.144;ae31.4848;a8:f9:4b:d2:01:2f;73;TR069;98;4077;
10.30.161.145;ae31.4848;74:9d:79:1d:07:5e;1027;TR069;98;4077;
10.30.161.147;ae31.4848;74:9d:79:1d:08:8a;384;TR069;98;4077;
10.30.161.148;ae31.4848;e0:d9:e3:46:16:cf;919;TR069;98;4077;
10.30.161.149;ae31.4848;78:b4:6a:ec:2f:ea;1335;TR069;98;4077;
10.30.161.150;ae31.4848;e0:d9:e3:9b:ff:ef;342;TR069;98;4077;
10.30.161.152;ae31.4848;78:17:be:33:fc:93;757;TR069;98;4077;
10.30.161.154;ae31.4848;a8:f9:4b:1f:ac:af;1279;TR069;98;4077;
10.30.161.155;ae31.4848;f0:3f:95:38:0d:c0;60;TR069;98;4077;
10.30.161.157;ae31.4848;18:cf:24:e9:42:70;257;TR069;98;4077;
10.30.161.158;ae31.4848;10:c3:ab:1f:9b:5f;1093;TR069;98;4077;
10.30.161.159;ae31.4848;24:d3:f2:f2:d4:70;754;TR069;98;4077;
10.30.161.160;ae31.4848;44:13:d0:b6:cb:f3;51;TR069;98;4077;
