ip;int;mac;exp;vrf;tag_inner;tag_outer;tag_vlanid
10.210.118.38;ae31.3629;ec:4c:4d:f5:1a:d3;1049;IPTV;;;3629
10.210.118.39;ae31.3629;e4:27:71:60:61:bc;534;IPTV;;;3629
10.210.118.41;ae31.3629;e4:27:71:4b:83:aa;752;IPTV;;;3629
10.210.118.42;ae31.3629;e4:27:71:60:57:33;353;IPTV;;;3629
10.210.118.45;ae31.3629;e4:27:71:03:4e:50;110;IPTV;;;3629
10.210.118.48;ae31.3629;e4:27:71:60:66:e2;500;IPTV;;;3629
10.210.118.49;ae31.3629;1c:bb:a8:05:fd:d0;1093;IPTV;;;3629
10.210.118.50;ae31.3629;e4:27:71:68:e3:0a;68;IPTV;;;3629
10.210.118.52;ae31.3629;e4:27:71:4f:36:62;179;IPTV;;;3629
10.210.118.55;ae31.3629;e4:27:71:68:74:ae;1339;IPTV;;;3629
10.210.118.56;ae31.3629;e4:27:71:5c:fc:85;441;IPTV;;;3629
10.210.118.57;ae31.3629;e4:27:71:5d:0b:d1;784;IPTV;;;3629
10.210.118.58;ae31.3629;e4:27:71:4f:a7:f2;1206;IPTV;;;3629
10.210.118.65;ae31.3629;e4:27:71:68:e6:c3;530;IPTV;;;3629
10.210.118.68;ae31.3629;e4:27:71:68:e6:e8;898;IPTV;;;3629
10.210.118.69;ae31.3629;e4:27:71:03:7b:44;812;IPTV;;;3629
10.210.118.71;ae31.3629;e4:27:71:03:71:30;43;IPTV;;;3629
10.210.118.76;ae31.3629;e4:27:71:62:75:f8;725;IPTV;;;3629
10.210.118.78;ae31.3629;e4:27:71:5f:28:e1;735;IPTV;;;3629
10.210.118.79;ae31.3629;e4:27:71:55:c7:1b;1241;IPTV;;;3629
10.210.118.80;ae31.3629;e4:27:71:58:41:c5;996;IPTV;;;3629
10.210.118.84;ae31.3629;e4:27:71:5c:7b:12;958;IPTV;;;3629
10.210.118.88;ae31.3629;e4:27:71:67:bc:9e;91;IPTV;;;3629
10.210.118.91;ae31.3629;e4:27:71:67:c0:08;481;IPTV;;;3629
10.210.118.92;ae31.3629;e4:27:71:67:bb:f1;792;IPTV;;;3629
10.210.118.93;ae31.3629;e4:27:71:67:bb:cb;695;IPTV;;;3629
10.210.118.97;ae31.3629;e4:27:71:03:47:3f;754;IPTV;;;3629
10.210.118.138;ae31.3629;e4:27:71:41:26:68;1126;IPTV;;;3629
10.210.118.139;ae31.3629;e4:27:71:4d:28:00;994;IPTV;;;3629
10.210.118.153;ae31.3629;e4:27:71:67:cc:30;509;IPTV;;;3629
10.210.118.160;ae31.3629;e4:27:71:46:0f:3d;1354;IPTV;;;3629
10.210.118.190;ae31.3629;e4:27:71:18:9c:f2;679;IPTV;;;3629
10.210.118.191;ae31.3629;e4:27:71:67:d2:8c;27;IPTV;;;3629
10.210.118.192;ae31.3629;1c:bb:a8:0c:40:00;362;IPTV;;;3629
10.210.118.193;ae31.3629;e4:27:71:67:ba:f4;1387;IPTV;;;3629
10.210.118.197;ae31.3629;e4:27:71:51:d0:b7;1352;IPTV;;;3629
10.210.118.200;ae31.3629;e4:27:71:26:b4:79;1094;IPTV;;;3629
10.210.118.215;ae31.3629;e4:27:71:03:75:51;635;IPTV;;;3629
10.210.118.248;ae31.3629;e4:27:71:67:bb:24;708;IPTV;;;3629
10.210.119.16;ae31.3629;e4:27:71:67:bb:0d;892;IPTV;;;3629
10.210.119.30;ae31.3629;e4:27:71:29:31:45;898;IPTV;;;3629
10.210.119.35;ae31.3629;1c:bb:a8:24:89:74;905;IPTV;;;3629
10.210.119.36;ae31.3629;e4:27:71:51:d3:10;46;IPTV;;;3629
10.210.119.39;ae31.3629;ec:4c:4d:70:8f:7d;1011;IPTV;;;3629
10.210.119.44;ae31.3629;ec:4c:4d:70:5a:5b;454;IPTV;;;3629
10.210.119.51;ae31.3629;e4:27:71:13:80:7f;569;IPTV;;;3629
10.210.119.54;ae31.3629;e4:27:71:5c:6e:c2;1280;IPTV;;;3629
10.210.119.58;ae31.3629;e4:27:71:4c:b2:32;1062;IPTV;;;3629
10.210.119.59;ae31.3629;1c:bb:a8:1a:1b:ce;1224;IPTV;;;3629
10.210.119.64;ae31.3629;e4:27:71:4f:72:56;359;IPTV;;;3629
10.210.119.65;ae31.3629;e4:27:71:5d:bd:1b;99;IPTV;;;3629
10.210.119.67;ae31.3629;e4:27:71:5d:32:2d;922;IPTV;;;3629
10.210.119.69;ae31.3629;e4:27:71:18:5f:e1;805;IPTV;;;3629
10.210.119.74;ae31.3629;00:1a:79:24:5e:7a;28;IPTV;;;3629
10.210.119.76;ae31.3629;e4:27:71:4e:e9:c9;1015;IPTV;;;3629
10.210.119.82;ae31.3629;ec:4c:4d:6d:ef:57;528;IPTV;;;3629
10.210.119.83;ae31.3629;e4:27:71:02:49:a7;362;IPTV;;;3629
10.210.119.85;ae31.3629;ec:4c:4d:6d:f3:cd;882;IPTV;;;3629
10.210.119.87;ae31.3629;e4:27:71:62:7f:2e;393;IPTV;;;3629
10.210.119.89;ae31.3629;e4:27:71:27:9c:8f;508;IPTV;;;3629
10.210.119.96;ae31.3629;e4:27:71:13:b9:d3;497;IPTV;;;3629
10.210.119.103;ae31.3629;e4:27:71:60:85:9c;805;IPTV;;;3629
10.210.119.117;ae31.3629;e4:27:71:5f:0d:0e;309;IPTV;;;3629
10.210.119.118;ae31.3629;e4:27:71:10:47:a5;1247;IPTV;;;3629
10.210.119.119;ae31.3629;e4:27:71:25:7e:d6;972;IPTV;;;3629
10.210.119.125;ae31.3629;e4:27:71:18:8f:c6;567;IPTV;;;3629
10.210.119.130;ae31.3629;e4:27:71:6b:c3:de;614;IPTV;;;3629
10.210.119.134;ae31.3629;1c:bb:a8:1a:1a:b5;1081;IPTV;;;3629
10.210.119.135;ae31.3629;e4:27:71:03:5c:4b;978;IPTV;;;3629
10.210.119.140;ae31.3629;e4:27:71:5f:25:52;15;IPTV;;;3629
10.210.119.141;ae31.3629;1c:bb:a8:0c:3b:2d;626;IPTV;;;3629
10.210.119.143;ae31.3629;ec:4c:4d:69:eb:16;389;IPTV;;;3629
10.210.119.145;ae31.3629;e4:27:71:10:0c:46;210;IPTV;;;3629
10.210.119.148;ae31.3629;1c:bb:a8:0c:43:29;1235;IPTV;;;3629
10.210.119.158;ae31.3629;1c:bb:a8:17:22:a5;1082;IPTV;;;3629
10.210.119.162;ae31.3629;ec:4c:4d:66:c6:6e;771;IPTV;;;3629
10.210.119.165;ae31.3629;e4:27:71:1f:64:3b;1297;IPTV;;;3629
10.210.119.167;ae31.3629;e4:27:71:11:78:8e;268;IPTV;;;3629
10.210.119.170;ae31.3629;e4:27:71:20:1f:11;1007;IPTV;;;3629
10.210.119.174;ae31.3629;e4:27:71:5f:9b:85;823;IPTV;;;3629
10.210.119.180;ae31.3629;ec:4c:4d:66:9f:8f;85;IPTV;;;3629
10.210.119.185;ae31.3629;ec:4c:4d:69:e6:78;190;IPTV;;;3629
10.210.119.188;ae31.3629;e4:27:71:1f:0b:54;581;IPTV;;;3629
10.210.119.190;ae31.3629;1c:bb:a8:01:48:f2;535;IPTV;;;3629
10.210.126.141;ae31.3629;e4:27:71:03:4f:5c;668;IPTV;;;3629
10.210.126.143;ae31.3629;e4:27:71:5f:26:ac;936;IPTV;;;3629
10.210.126.144;ae31.3629;e4:27:71:6b:c2:d4;1062;IPTV;;;3629
10.210.126.152;ae31.3629;e4:27:71:60:5b:b8;45;IPTV;;;3629
10.210.126.159;ae31.3629;1c:bb:a8:17:a5:e3;810;IPTV;;;3629
10.210.126.161;ae31.3629;e4:27:71:00:cd:91;541;IPTV;;;3629
10.210.126.163;ae31.3629;e4:27:71:6b:af:ca;338;IPTV;;;3629
10.210.126.164;ae31.3629;00:1a:79:06:0f:27;931;IPTV;;;3629
10.210.126.166;ae31.3629;00:1a:79:24:62:ff;598;IPTV;;;3629
10.210.126.168;ae31.3629;e4:27:71:4c:c6:40;1118;IPTV;;;3629
10.210.126.169;ae31.3629;00:1a:79:24:62:f0;906;IPTV;;;3629
10.210.126.173;ae31.3629;e4:27:71:6b:a9:40;904;IPTV;;;3629
10.210.126.174;ae31.3629;00:1a:79:0d:c6:b1;804;IPTV;;;3629
10.210.126.175;ae31.3629;e4:27:71:03:64:aa;127;IPTV;;;3629
10.210.126.176;ae31.3629;e4:27:71:1e:e9:13;880;IPTV;;;3629
10.210.126.177;ae31.3629;e4:27:71:1e:e8:f7;966;IPTV;;;3629
10.210.126.182;ae31.3629;e4:27:71:6b:a3:51;995;IPTV;;;3629
10.210.126.183;ae31.3629;1c:bb:a8:24:06:2b;846;IPTV;;;3629
10.210.126.186;ae31.3629;e4:27:71:67:c0:56;1362;IPTV;;;3629
10.210.126.190;ae31.3629;e4:27:71:1e:c1:74;672;IPTV;;;3629
10.210.126.192;ae31.3629;e4:27:71:67:bb:d2;129;IPTV;;;3629
10.210.126.193;ae31.3629;ec:4c:4d:f5:07:d0;857;IPTV;;;3629
10.210.126.194;ae31.3629;e4:27:71:6b:bf:d6;462;IPTV;;;3629
10.210.126.196;ae31.3629;e4:27:71:03:73:fe;784;IPTV;;;3629
10.210.126.198;ae31.3629;ec:4c:4d:f5:07:bc;743;IPTV;;;3629
10.210.126.199;ae31.3629;1c:bb:a8:22:d2:3c;297;IPTV;;;3629
10.210.126.204;ae31.3629;e4:27:71:1f:31:fd;356;IPTV;;;3629
10.210.126.206;ae31.3629;e4:27:71:03:48:f8;932;IPTV;;;3629
10.210.126.208;ae31.3629;e4:27:71:46:06:39;325;IPTV;;;3629
10.210.126.209;ae31.3629;ec:4c:4d:f5:07:8e;719;IPTV;;;3629
10.210.126.214;ae31.3629;e4:27:71:60:61:ba;949;IPTV;;;3629
10.210.126.216;ae31.3629;e4:27:71:02:30:67;107;IPTV;;;3629
10.210.126.220;ae31.3629;e4:27:71:09:03:29;1342;IPTV;;;3629
10.210.126.222;ae31.3629;e4:27:71:1f:0b:e9;362;IPTV;;;3629
10.210.126.224;ae31.3629;e4:27:71:68:e3:d2;123;IPTV;;;3629
10.210.126.226;ae31.3629;e4:27:71:58:43:6d;604;IPTV;;;3629
10.210.126.231;ae31.3629;e4:27:71:67:c0:2d;82;IPTV;;;3629
10.210.126.238;ae31.3629;e4:27:71:60:f0:f5;336;IPTV;;;3629
10.210.126.241;ae31.3629;e4:27:71:68:e3:dc;324;IPTV;;;3629
10.210.126.243;ae31.3629;ec:4c:4d:66:c6:4a;865;IPTV;;;3629
10.210.126.245;ae31.3629;e4:27:71:5f:28:d8;601;IPTV;;;3629
10.210.126.248;ae31.3629;e4:27:71:68:e3:b8;1010;IPTV;;;3629
10.210.126.250;ae31.3629;e4:27:71:68:e5:89;774;IPTV;;;3629
10.210.126.251;ae31.3629;e4:27:71:67:bb:25;479;IPTV;;;3629
10.210.126.252;ae31.3629;e4:27:71:00:a3:65;571;IPTV;;;3629
10.210.127.2;ae31.3629;ec:4c:4d:6a:e6:b2;106;IPTV;;;3629
10.210.127.3;ae31.3629;00:02:9b:89:5d:40;1109;IPTV;;;3629
10.210.127.7;ae31.3629;ec:4c:4d:6a:76:53;1112;IPTV;;;3629
10.210.127.10;ae31.3629;e4:27:71:67:d2:97;1354;IPTV;;;3629
10.210.127.13;ae31.3629;e4:27:71:67:ba:c6;983;IPTV;;;3629
10.210.127.21;ae31.3629;e4:27:71:67:bb:3a;715;IPTV;;;3629
10.210.127.22;ae31.3629;e4:27:71:01:c4:94;837;IPTV;;;3629
10.210.127.23;ae31.3629;1c:bb:a8:16:5d:38;759;IPTV;;;3629
10.210.127.24;ae31.3629;e4:27:71:46:08:27;72;IPTV;;;3629
10.210.127.39;ae31.3629;e4:27:71:14:65:eb;324;IPTV;;;3629
10.210.127.42;ae31.3629;e4:27:71:62:81:0c;293;IPTV;;;3629
10.210.127.44;ae31.3629;e4:27:71:47:a4:94;665;IPTV;;;3629
10.210.127.45;ae31.3629;e4:27:71:62:81:e1;231;IPTV;;;3629
10.210.127.47;ae31.3629;ec:4c:4d:6d:ee:b2;206;IPTV;;;3629
10.210.127.50;ae31.3629;ec:4c:4d:6e:fc:df;48;IPTV;;;3629
10.210.127.52;ae31.3629;ec:4c:4d:70:8e:65;1141;IPTV;;;3629
10.210.127.57;ae31.3629;e4:27:71:1f:67:98;485;IPTV;;;3629
10.210.127.58;ae31.3629;e4:27:71:1f:19:cf;1194;IPTV;;;3629
10.210.127.60;ae31.3629;e4:27:71:45:ef:c4;1123;IPTV;;;3629
10.210.127.61;ae31.3629;e4:27:71:4d:20:d5;780;IPTV;;;3629
10.210.127.64;ae31.3629;e4:27:71:5c:0d:a0;140;IPTV;;;3629
10.210.127.65;ae31.3629;e4:27:71:18:b4:14;619;IPTV;;;3629
10.210.127.68;ae31.3629;e4:27:71:5b:a5:89;292;IPTV;;;3629
10.210.127.69;ae31.3629;e4:27:71:03:63:ee;265;IPTV;;;3629
10.210.127.75;ae31.3629;e4:27:71:46:2f:b3;1353;IPTV;;;3629
10.210.127.83;ae31.3629;e4:27:71:02:3d:dd;1189;IPTV;;;3629
10.210.127.101;ae31.3629;e4:27:71:51:66:3d;707;IPTV;;;3629
10.210.127.102;ae31.3629;e4:27:71:5f:99:58;558;IPTV;;;3629
10.210.127.103;ae31.3629;e4:27:71:0c:10:11;664;IPTV;;;3629
10.210.127.104;ae31.3629;e4:27:71:6b:a8:f5;66;IPTV;;;3629
10.210.127.112;ae31.3629;e4:27:71:5f:99:67;1109;IPTV;;;3629
10.210.127.113;ae31.3629;1c:bb:a8:23:5b:2f;927;IPTV;;;3629
10.210.127.116;ae31.3629;1c:bb:a8:27:04:28;472;IPTV;;;3629
10.210.127.119;ae31.3629;1c:bb:a8:0f:9c:cc;156;IPTV;;;3629
10.210.127.120;ae31.3629;00:1a:79:12:e7:2d;194;IPTV;;;3629
10.210.127.130;ae31.3629;e4:27:71:45:f8:c7;913;IPTV;;;3629
10.210.127.135;ae31.3629;00:1a:79:06:2e:f9;337;IPTV;;;3629
10.210.127.136;ae31.3629;e4:27:71:5f:0c:e5;57;IPTV;;;3629
10.210.127.138;ae31.3629;e4:27:71:6b:a9:1b;909;IPTV;;;3629
10.210.127.139;ae31.3629;1c:bb:a8:0c:49:97;137;IPTV;;;3629
10.210.127.140;ae31.3629;00:1a:79:13:27:0a;983;IPTV;;;3629
10.210.127.143;ae31.3629;e4:27:71:27:12:dd;233;IPTV;;;3629
10.210.127.145;ae31.3629;e4:27:71:5f:9b:84;1106;IPTV;;;3629
10.210.127.147;ae31.3629;e4:27:71:55:c8:aa;522;IPTV;;;3629
10.210.127.148;ae31.3629;e4:27:71:0b:f3:de;555;IPTV;;;3629
10.210.127.150;ae31.3629;e4:27:71:12:29:ce;573;IPTV;;;3629
10.210.127.177;ae31.3629;1c:bb:a8:22:3e:13;173;IPTV;;;3629
10.210.127.187;ae31.3629;ec:4c:4d:6b:13:3b;280;IPTV;;;3629
10.210.127.191;ae31.3629;e4:27:71:0c:23:d0;791;IPTV;;;3629
10.210.127.250;ae31.3629;e4:27:71:14:53:9e;1226;IPTV;;;3629
10.210.208.3;ae31.3538;e4:27:71:0f:cf:91;16;IPTV;;;3538
10.210.208.4;ae31.3538;e4:27:71:5f:a1:37;752;IPTV;;;3538
10.210.208.5;ae31.3538;e4:27:71:20:0e:47;823;IPTV;;;3538
10.210.208.6;ae31.3538;e4:27:71:5f:64:d4;410;IPTV;;;3538
10.210.208.7;ae31.3538;ec:4c:4d:f4:f0:6a;794;IPTV;;;3538
10.210.208.11;ae31.3538;e4:27:71:27:73:47;36;IPTV;;;3538
10.210.208.15;ae31.3538;e4:27:71:10:45:04;373;IPTV;;;3538
10.210.208.16;ae31.3538;d8:af:81:02:97:85;1292;IPTV;;;3538
10.210.208.18;ae31.3538;e4:27:71:27:73:3b;41;IPTV;;;3538
10.210.208.19;ae31.3538;e4:27:71:29:b7:de;243;IPTV;;;3538
10.210.208.21;ae31.3538;00:02:9b:89:8b:2f;912;IPTV;;;3538
10.210.208.23;ae31.3538;ec:4c:4d:6b:12:f2;162;IPTV;;;3538
10.210.208.24;ae31.3538;e4:27:71:0f:cf:f1;623;IPTV;;;3538
10.210.208.25;ae31.3538;e4:27:71:29:62:c2;539;IPTV;;;3538
10.210.208.30;ae31.3538;e4:27:71:48:1d:6d;259;IPTV;;;3538
10.210.208.32;ae31.3538;ec:4c:4d:f5:12:bf;1292;IPTV;;;3538
10.210.208.34;ae31.3538;e4:27:71:00:5c:90;416;IPTV;;;3538
10.210.208.35;ae31.3538;e4:27:71:10:20:00;854;IPTV;;;3538
10.210.208.40;ae31.3538;e4:27:71:26:9c:fc;295;IPTV;;;3538
10.210.208.41;ae31.3538;e4:27:71:10:1c:68;400;IPTV;;;3538
10.210.208.43;ae31.3538;e4:27:71:10:1f:c7;277;IPTV;;;3538
10.210.208.45;ae31.3538;ec:4c:4d:f4:e7:a8;105;IPTV;;;3538
10.210.208.46;ae31.3538;1c:bb:a8:22:3c:f3;376;IPTV;;;3538
10.210.208.47;ae31.3538;e4:27:71:51:63:50;333;IPTV;;;3538
10.210.208.49;ae31.3538;e4:27:71:10:1f:e8;94;IPTV;;;3538
10.210.208.51;ae31.3538;ec:4c:4d:72:23:a6;904;IPTV;;;3538
10.210.208.52;ae31.3538;e4:27:71:40:79:6e;1101;IPTV;;;3538
10.210.208.53;ae31.3538;e4:27:71:05:9b:2b;182;IPTV;;;3538
10.210.208.55;ae31.3538;e4:27:71:10:25:e5;146;IPTV;;;3538
10.210.208.56;ae31.3538;1c:bb:a8:0c:3b:21;1178;IPTV;;;3538
10.210.208.57;ae31.3538;e4:27:71:27:48:ad;1019;IPTV;;;3538
10.210.208.58;ae31.3538;e4:27:71:18:c2:24;885;IPTV;;;3538
10.210.208.62;ae31.3538;e4:27:71:27:5e:fb;173;IPTV;;;3538
10.210.208.63;ae31.3538;ec:4c:4d:f5:08:76;818;IPTV;;;3538
10.210.208.66;ae31.3538;e4:27:71:1f:68:05;195;IPTV;;;3538
10.210.208.69;ae31.3538;e4:27:71:26:ee:29;54;IPTV;;;3538
10.210.208.70;ae31.3538;e4:27:71:46:15:0f;512;IPTV;;;3538
10.210.208.71;ae31.3538;e4:27:71:0f:cd:bd;1085;IPTV;;;3538
10.210.208.78;ae31.3538;ec:4c:4d:f4:f0:36;789;IPTV;;;3538
10.210.208.80;ae31.3538;e4:27:71:5f:96:f2;77;IPTV;;;3538
10.210.208.81;ae31.3538;ec:4c:4d:72:26:b3;63;IPTV;;;3538
10.210.208.85;ae31.3538;e4:27:71:47:c0:cb;38;IPTV;;;3538
10.210.208.87;ae31.3538;e4:27:71:60:e2:2f;66;IPTV;;;3538
10.210.208.89;ae31.3538;ec:4c:4d:f5:06:e5;891;IPTV;;;3538
10.210.208.90;ae31.3538;1c:bb:a8:0c:30:88;1054;IPTV;;;3538
10.210.208.92;ae31.3538;e4:27:71:10:4b:71;363;IPTV;;;3538
10.210.208.93;ae31.3538;e4:27:71:27:5e:a1;1124;IPTV;;;3538
10.210.208.95;ae31.3538;e4:27:71:11:5c:6a;671;IPTV;;;3538
10.210.208.106;ae31.3538;ec:4c:4d:6b:6e:20;782;IPTV;;;3538
10.210.208.107;ae31.3538;1c:bb:a8:1a:07:bc;837;IPTV;;;3538
10.210.208.111;ae31.3538;e4:27:71:13:d4:ed;492;IPTV;;;3538
10.210.208.112;ae31.3538;e4:27:71:27:8d:d0;1098;IPTV;;;3538
10.210.208.114;ae31.3538;ec:4c:4d:f5:22:04;469;IPTV;;;3538
10.210.208.117;ae31.3538;ec:4c:4d:71:f8:a3;1416;IPTV;;;3538
10.210.208.118;ae31.3538;e4:27:71:1f:04:c5;920;IPTV;;;3538
10.210.208.121;ae31.3538;e4:27:71:14:83:77;773;IPTV;;;3538
10.210.208.122;ae31.3538;e4:27:71:1f:52:96;436;IPTV;;;3538
10.210.208.124;ae31.3538;e4:27:71:27:ac:d9;27;IPTV;;;3538
10.210.208.127;ae31.3538;e4:27:71:58:04:8f;472;IPTV;;;3538
10.210.208.128;ae31.3538;1c:bb:a8:24:57:4d;1201;IPTV;;;3538
10.210.208.129;ae31.3538;ec:4c:4d:69:e7:4b;1229;IPTV;;;3538
10.210.208.130;ae31.3538;e4:27:71:47:aa:25;1320;IPTV;;;3538
10.210.208.131;ae31.3538;e4:27:71:5c:5e:7c;275;IPTV;;;3538
10.210.208.134;ae31.3538;e4:27:71:20:1f:fe;107;IPTV;;;3538
10.210.208.135;ae31.3538;e4:27:71:27:97:08;108;IPTV;;;3538
10.210.208.136;ae31.3538;e4:27:71:18:65:a1;1014;IPTV;;;3538
10.210.208.137;ae31.3538;e4:27:71:5c:5e:61;120;IPTV;;;3538
10.210.208.139;ae31.3538;bc:64:4b:74:b7:f9;24;IPTV;;;3538
10.210.208.140;ae31.3538;e4:27:71:1f:68:bb;443;IPTV;;;3538
10.210.208.143;ae31.3538;78:23:ae:d7:75:b9;924;IPTV;;;3538
10.210.208.144;ae31.3538;d8:af:81:02:9a:e6;1029;IPTV;;;3538
10.210.208.146;ae31.3538;e4:27:71:0c:63:c1;261;IPTV;;;3538
10.210.208.147;ae31.3538;e4:27:71:1f:41:a0;133;IPTV;;;3538
10.210.208.148;ae31.3538;e4:27:71:0c:1a:a7;1162;IPTV;;;3538
10.210.208.149;ae31.3538;e4:27:71:13:f1:55;989;IPTV;;;3538
10.210.208.151;ae31.3538;e4:27:71:6c:1b:16;979;IPTV;;;3538
10.210.208.154;ae31.3538;e4:27:71:4c:f8:ad;727;IPTV;;;3538
10.210.208.156;ae31.3538;e4:27:71:29:fa:4e;150;IPTV;;;3538
10.210.208.158;ae31.3538;e4:27:71:17:44:98;318;IPTV;;;3538
10.210.208.159;ae31.3538;e4:27:71:14:f6:d4;561;IPTV;;;3538
10.210.208.160;ae31.3538;00:07:67:b2:38:46;648;IPTV;;;3538
10.210.208.161;ae31.3538;e4:27:71:5f:94:a6;652;IPTV;;;3538
10.210.208.162;ae31.3538;1c:bb:a8:25:c5:98;1212;IPTV;;;3538
10.210.208.164;ae31.3538;ec:4c:4d:6b:70:39;598;IPTV;;;3538
10.210.208.166;ae31.3538;e4:27:71:10:18:21;640;IPTV;;;3538
10.210.208.168;ae31.3538;e4:27:71:45:f9:f7;44;IPTV;;;3538
10.210.208.170;ae31.3538;e4:27:71:55:b9:03;244;IPTV;;;3538
10.210.208.171;ae31.3538;e4:27:71:0f:f7:17;645;IPTV;;;3538
10.210.208.172;ae31.3538;1c:bb:a8:1a:1b:c7;254;IPTV;;;3538
10.210.208.173;ae31.3538;e4:27:71:26:8e:99;571;IPTV;;;3538
10.210.208.177;ae31.3538;1c:bb:a8:23:45:e3;434;IPTV;;;3538
10.210.208.180;ae31.3538;e4:27:71:52:78:b4;788;IPTV;;;3538
10.210.208.183;ae31.3538;e4:27:71:14:42:31;1215;IPTV;;;3538
10.210.208.184;ae31.3538;e4:27:71:25:2c:46;150;IPTV;;;3538
10.210.208.187;ae31.3538;e4:27:71:26:b5:57;81;IPTV;;;3538
10.210.208.189;ae31.3538;1c:bb:a8:1a:0f:5d;638;IPTV;;;3538
10.210.208.192;ae31.3538;e4:27:71:26:f3:35;646;IPTV;;;3538
10.210.208.194;ae31.3538;e4:27:71:5c:43:b4;313;IPTV;;;3538
10.210.208.196;ae31.3538;1c:bb:a8:24:65:d3;662;IPTV;;;3538
10.210.208.197;ae31.3538;d8:af:81:04:cf:f7;1021;IPTV;;;3538
10.210.208.198;ae31.3538;ec:4c:4d:6b:13:56;867;IPTV;;;3538
10.210.208.199;ae31.3538;e4:27:71:00:05:f7;664;IPTV;;;3538
10.210.208.201;ae31.3538;e4:27:71:10:6f:ba;1034;IPTV;;;3538
10.210.208.202;ae31.3538;78:23:ae:d7:75:f9;159;IPTV;;;3538
10.210.208.203;ae31.3538;e4:27:71:47:c0:82;802;IPTV;;;3538
10.210.208.204;ae31.3538;e4:27:71:10:1c:b3;434;IPTV;;;3538
10.210.208.207;ae31.3538;e4:27:71:29:d8:e3;312;IPTV;;;3538
10.210.208.208;ae31.3538;e4:27:71:5c:59:bd;610;IPTV;;;3538
10.210.208.210;ae31.3538;00:02:9b:a2:83:de;600;IPTV;;;3538
10.210.208.212;ae31.3538;e4:27:71:10:4b:8b;88;IPTV;;;3538
10.210.208.213;ae31.3538;e4:27:71:1f:52:fb;1288;IPTV;;;3538
10.210.208.214;ae31.3538;e4:27:71:14:68:93;420;IPTV;;;3538
10.210.208.216;ae31.3538;e4:27:71:1f:67:9b;562;IPTV;;;3538
10.210.208.217;ae31.3538;e4:27:71:03:41:43;1047;IPTV;;;3538
10.210.208.218;ae31.3538;1c:bb:a8:0d:fa:12;541;IPTV;;;3538
10.210.208.219;ae31.3538;e4:27:71:10:20:4f;501;IPTV;;;3538
10.210.208.220;ae31.3538;e4:27:71:12:02:19;24;IPTV;;;3538
10.210.208.222;ae31.3538;e4:27:71:0f:d0:48;792;IPTV;;;3538
10.210.208.225;ae31.3538;e4:27:71:27:98:c6;816;IPTV;;;3538
10.210.208.227;ae31.3538;1c:bb:a8:24:8b:6c;1185;IPTV;;;3538
10.210.208.228;ae31.3538;e4:27:71:09:65:a5;754;IPTV;;;3538
10.210.208.229;ae31.3538;1c:bb:a8:0e:02:bf;471;IPTV;;;3538
10.210.208.232;ae31.3538;e4:27:71:0f:f4:ef;239;IPTV;;;3538
10.210.208.234;ae31.3538;e4:27:71:5f:94:5d;473;IPTV;;;3538
10.210.208.237;ae31.3538;e4:27:71:10:71:6c;1082;IPTV;;;3538
10.210.208.239;ae31.3538;e4:27:71:47:bd:89;44;IPTV;;;3538
10.210.208.240;ae31.3538;e4:27:71:10:1f:76;478;IPTV;;;3538
10.210.208.241;ae31.3538;ec:4c:4d:f5:21:c5;942;IPTV;;;3538
10.210.208.242;ae31.3538;e4:27:71:12:35:ed;835;IPTV;;;3538
10.210.208.243;ae31.3538;e4:27:71:0f:f2:b9;989;IPTV;;;3538
10.210.208.244;ae31.3538;ec:4c:4d:6b:6e:04;873;IPTV;;;3538
10.210.208.245;ae31.3538;ec:4c:4d:6e:de:a8;1082;IPTV;;;3538
10.210.208.246;ae31.3538;e4:27:71:27:97:b2;1060;IPTV;;;3538
10.210.208.248;ae31.3538;e4:27:71:27:59:ec;887;IPTV;;;3538
10.210.208.249;ae31.3538;e4:27:71:10:1c:41;1019;IPTV;;;3538
10.210.208.250;ae31.3538;e4:27:71:18:b2:1d;476;IPTV;;;3538
10.210.208.251;ae31.3538;e4:27:71:60:e2:18;933;IPTV;;;3538
10.210.208.253;ae31.3538;e4:27:71:5f:63:3d;1218;IPTV;;;3538
10.210.208.255;ae31.3538;e4:27:71:02:1e:1d;88;IPTV;;;3538
10.210.209.0;ae31.3538;e4:27:71:5f:24:79;644;IPTV;;;3538
10.210.209.1;ae31.3538;e4:27:71:5f:65:24;1347;IPTV;;;3538
10.210.209.4;ae31.3538;e4:27:71:20:18:60;253;IPTV;;;3538
10.210.209.7;ae31.3538;e4:27:71:13:55:20;148;IPTV;;;3538
10.210.209.8;ae31.3538;e4:27:71:26:75:c9;328;IPTV;;;3538
10.210.209.12;ae31.3538;e4:27:71:55:f4:c7;1259;IPTV;;;3538
10.210.209.14;ae31.3538;1c:bb:a8:17:a2:df;325;IPTV;;;3538
10.210.209.15;ae31.3538;e4:27:71:10:25:cb;418;IPTV;;;3538
10.210.209.16;ae31.3538;e4:27:71:5c:3d:83;69;IPTV;;;3538
10.210.209.17;ae31.3538;e4:27:71:4e:e2:09;143;IPTV;;;3538
10.210.209.18;ae31.3538;e4:27:71:26:76:ca;933;IPTV;;;3538
10.210.209.19;ae31.3538;1c:bb:a8:0c:41:20;1453;IPTV;;;3538
